Date,Country/Region,Confirmed,Deaths,Recovered,Active,New cases,New deaths,New recovered,WHO Region
02/05/2020,Congo Brazzaville,229,9,25,195,0,0,0,Africa
02/05/2020,Congo Kinshasa,674,33,75,566,70,1,0,Africa
02/05/2020,Cote Divoire,1362,15,622,725,29,0,25,Africa
02/05/2020,Equatorial Guinea,315,1,9,305,0,0,0,Africa
02/05/2020,Eritrea,39,0,26,13,0,0,0,Africa
02/05/2020,Eswatini,108,1,12,95,2,0,0,Africa
02/05/2020,Ethiopia,133,3,69,61,0,0,3,Africa
02/05/2020,Gabon,335,5,85,245,59,2,18,Africa
02/05/2020,Gambia,17,1,9,7,5,0,1,Africa
02/05/2020,Ghana,2169,18,229,1922,95,1,17,Africa
02/05/2020,Guinea,1586,7,405,1174,49,0,63,Africa
02/05/2020,Guineabissau,257,1,19,237,0,0,0,Africa
02/05/2020,Kenya,435,22,152,261,24,1,2,Africa
02/05/2020,Lesotho,0,0,0,0,0,0,0,Africa
02/05/2020,Liberia,154,18,48,88,2,0,3,Africa
02/05/2020,Madagascar,135,0,97,38,3,0,3,Africa
02/05/2020,Malawi,38,3,9,26,1,0,0,Africa
02/05/2020,Mali,544,26,206,312,36,0,10,Africa
02/05/2020,Mauritania,8,1,6,1,0,0,0,Africa
02/05/2020,Mauritius,332,10,314,8,0,0,2,Africa
02/05/2020,Mozambique,79,0,0,79,0,0,0,Africa
02/05/2020,Namibia,16,0,8,8,0,0,0,Africa
02/05/2020,Niger,736,35,507,194,8,2,29,Africa
02/05/2020,Nigeria,2388,85,351,1952,218,17,0,Africa
02/05/2020,Rwanda,255,0,120,135,6,0,11,Africa
02/05/2020,Sao Tome And Principe,16,1,4,11,0,0,0,Africa
02/05/2020,Senegal,1115,9,368,738,91,0,12,Africa
02/05/2020,Seychelles,11,0,6,5,0,0,0,Africa
02/05/2020,Sierra Leone,155,8,21,126,19,1,0,Africa
02/05/2020,South Africa,6336,123,2549,3664,385,7,167,Africa
02/05/2020,South Sudan,45,0,0,45,0,0,0,Africa
02/05/2020,Tanzania,480,16,167,297,0,0,0,Africa
02/05/2020,Togo,123,9,66,48,0,0,0,Africa
02/05/2020,Uganda,88,0,52,36,3,0,0,Africa
02/05/2020,Western Sahara,6,0,5,1,0,0,0,Africa
02/05/2020,Zambia,119,3,75,41,10,0,1,Africa
02/05/2020,Zimbabwe,34,4,5,25,0,0,0,Africa
03/05/2020,Algeria,4474,463,1936,2075,179,4,64,Africa
03/05/2020,Angola,35,2,11,22,0,0,0,Africa
03/05/2020,Benin,90,2,42,46,0,0,0,Africa
03/05/2020,Botswana,23,1,8,14,0,0,0,Africa
03/05/2020,Burkina Faso,662,45,540,77,10,1,5,Africa
03/05/2020,Burundi,15,1,7,7,0,0,0,Africa
03/05/2020,Cabo Verde,165,2,33,130,13,0,15,Africa
03/05/2020,Cameroon,2077,64,953,1060,0,0,0,Africa
03/05/2020,Central African Republic,72,0,10,62,0,0,0,Africa
03/05/2020,Chad,117,10,39,68,0,0,0,Africa
03/05/2020,Comoros,3,0,0,3,0,0,0,Africa
03/05/2020,Congo Brazzaville,229,9,25,195,0,0,0,Africa
03/05/2020,Congo Kinshasa,674,33,75,566,0,0,0,Africa
03/05/2020,Cote Divoire,1398,17,653,728,36,2,31,Africa
03/05/2020,Equatorial Guinea,315,1,9,305,0,0,0,Africa
03/05/2020,Eritrea,39,0,26,13,0,0,0,Africa
03/05/2020,Eswatini,112,1,12,99,4,0,0,Africa
03/05/2020,Ethiopia,135,3,75,57,2,0,6,Africa
03/05/2020,Gabon,335,5,85,245,0,0,0,Africa
03/05/2020,Gambia,17,1,9,7,0,0,0,Africa
03/05/2020,Ghana,2169,18,229,1922,0,0,0,Africa
03/05/2020,Guinea,1586,7,405,1174,0,0,0,Africa
03/05/2020,Guineabissau,257,1,19,237,0,0,0,Africa
03/05/2020,Kenya,465,24,167,274,30,2,15,Africa
03/05/2020,Lesotho,0,0,0,0,0,0,0,Africa
03/05/2020,Liberia,158,18,58,82,4,0,10,Africa
03/05/2020,Madagascar,149,0,98,51,14,0,1,Africa
03/05/2020,Malawi,39,3,9,27,1,0,0,Africa
03/05/2020,Mali,563,27,213,323,19,1,7,Africa
03/05/2020,Mauritania,8,1,6,1,0,0,0,Africa
03/05/2020,Mauritius,332,10,315,7,0,0,1,Africa
03/05/2020,Mozambique,80,0,0,80,1,0,0,Africa
03/05/2020,Namibia,16,0,8,8,0,0,0,Africa
03/05/2020,Niger,750,36,518,196,14,1,11,Africa
03/05/2020,Nigeria,2558,87,400,2071,170,2,49,Africa
03/05/2020,Rwanda,259,0,124,135,4,0,4,Africa
03/05/2020,Sao Tome And Principe,16,1,4,11,0,0,0,Africa
03/05/2020,Senegal,1182,9,372,801,67,0,4,Africa
03/05/2020,Seychelles,11,0,6,5,0,0,0,Africa
03/05/2020,Sierra Leone,166,8,29,129,11,0,8,Africa
03/05/2020,South Africa,6783,131,2549,4103,447,8,0,Africa
03/05/2020,South Sudan,46,0,0,46,1,0,0,Africa
03/05/2020,Tanzania,480,16,167,297,0,0,0,Africa
03/05/2020,Togo,124,9,67,48,1,0,1,Africa
03/05/2020,Uganda,89,0,52,37,1,0,0,Africa
03/05/2020,Western Sahara,6,0,5,1,0,0,0,Africa
03/05/2020,Zambia,124,3,78,43,5,0,3,Africa
03/05/2020,Zimbabwe,34,4,5,25,0,0,0,Africa
04/05/2020,Algeria,4648,465,1998,2185,174,2,62,Africa
04/05/2020,Angola,35,2,11,22,0,0,0,Africa
04/05/2020,Benin,96,2,50,44,6,0,8,Africa
04/05/2020,Botswana,23,1,8,14,0,0,0,Africa
04/05/2020,Burkina Faso,672,46,545,81,10,1,5,Africa
04/05/2020,Burundi,15,1,7,7,0,0,0,Africa
04/05/2020,Cabo Verde,175,2,37,136,10,0,4,Africa
04/05/2020,Cameroon,2104,64,953,1087,27,0,0,Africa
04/05/2020,Central African Republic,85,0,10,75,13,0,0,Africa
04/05/2020,Chad,117,10,39,68,0,0,0,Africa
04/05/2020,Comoros,3,0,0,3,0,0,0,Africa
04/05/2020,Congo Brazzaville,236,10,26,200,7,1,1,Africa
04/05/2020,Congo Kinshasa,682,34,80,568,8,1,5,Africa
04/05/2020,Cote Divoire,1432,17,693,722,34,0,40,Africa
04/05/2020,Equatorial Guinea,315,3,13,299,0,2,4,Africa
04/05/2020,Eritrea,39,0,26,13,0,0,0,Africa
04/05/2020,Eswatini,116,1,12,103,4,0,0,Africa
04/05/2020,Ethiopia,140,3,75,62,5,0,0,Africa
04/05/2020,Gabon,367,6,93,268,32,1,8,Africa
04/05/2020,Gambia,17,1,9,7,0,0,0,Africa
04/05/2020,Ghana,2719,18,294,2407,550,0,65,Africa
04/05/2020,Guinea,1710,9,450,1251,124,2,45,Africa
04/05/2020,Guineabissau,413,1,19,393,156,0,0,Africa
04/05/2020,Kenya,490,24,173,293,25,0,6,Africa
04/05/2020,Lesotho,0,0,0,0,0,0,0,Africa
04/05/2020,Liberia,166,18,58,90,8,0,0,Africa
04/05/2020,Madagascar,149,0,99,50,0,0,1,Africa
04/05/2020,Malawi,41,3,9,29,2,0,0,Africa
04/05/2020,Mali,580,29,223,328,17,2,10,Africa
04/05/2020,Mauritania,8,1,6,1,0,0,0,Africa
04/05/2020,Mauritius,332,10,316,6,0,0,1,Africa
04/05/2020,Mozambique,80,0,0,80,0,0,0,Africa
04/05/2020,Namibia,16,0,8,8,0,0,0,Africa
04/05/2020,Niger,755,37,534,184,5,1,16,Africa
04/05/2020,Nigeria,2802,93,417,2292,244,6,17,Africa
04/05/2020,Rwanda,261,0,128,133,2,0,4,Africa
04/05/2020,Sao Tome And Principe,23,3,4,16,7,2,0,Africa
04/05/2020,Senegal,1271,10,415,846,89,1,43,Africa
04/05/2020,Seychelles,11,0,6,5,0,0,0,Africa
04/05/2020,Sierra Leone,178,9,37,132,12,1,8,Africa
04/05/2020,South Africa,7220,138,2746,4336,437,7,197,Africa
04/05/2020,South Sudan,46,0,0,46,0,0,0,Africa
04/05/2020,Tanzania,480,16,167,297,0,0,0,Africa
04/05/2020,Togo,126,9,74,43,2,0,7,Africa
04/05/2020,Uganda,97,0,55,42,8,0,3,Africa
04/05/2020,Western Sahara,6,0,5,1,0,0,0,Africa
04/05/2020,Zambia,137,3,78,56,13,0,0,Africa
04/05/2020,Zimbabwe,34,4,5,25,0,0,0,Africa
05/05/2020,Algeria,4838,470,2067,2301,190,5,69,Africa
05/05/2020,Angola,36,2,11,23,1,0,0,Africa
05/05/2020,Benin,96,2,50,44,0,0,0,Africa
05/05/2020,Botswana,23,1,8,14,0,0,0,Africa
05/05/2020,Burkina Faso,688,48,548,92,16,2,3,Africa
05/05/2020,Burundi,15,1,7,7,0,0,0,Africa
05/05/2020,Cabo Verde,186,2,37,147,11,0,0,Africa
05/05/2020,Cameroon,2104,64,953,1087,0,0,0,Africa
05/05/2020,Central African Republic,85,0,10,75,0,0,0,Africa
05/05/2020,Chad,170,17,43,110,53,7,4,Africa
05/05/2020,Comoros,3,0,0,3,0,0,0,Africa
05/05/2020,Congo Brazzaville,236,10,26,200,0,0,0,Africa
05/05/2020,Congo Kinshasa,705,34,90,581,23,0,10,Africa
05/05/2020,Cote Divoire,1464,18,701,745,32,1,8,Africa
05/05/2020,Equatorial Guinea,315,3,13,299,0,0,0,Africa
05/05/2020,Eritrea,39,0,30,9,0,0,4,Africa
05/05/2020,Eswatini,119,1,12,106,3,0,0,Africa
05/05/2020,Ethiopia,145,4,91,50,5,1,16,Africa
05/05/2020,Gabon,397,6,93,298,30,0,0,Africa
05/05/2020,Gambia,17,1,9,7,0,0,0,Africa
05/05/2020,Ghana,2719,18,294,2407,0,0,0,Africa
05/05/2020,Guinea,1811,10,498,1303,101,1,48,Africa
05/05/2020,Guineabissau,413,1,19,393,0,0,0,Africa
05/05/2020,Kenya,535,24,182,329,45,0,9,Africa
05/05/2020,Lesotho,0,0,0,0,0,0,0,Africa
05/05/2020,Liberia,170,20,58,92,4,2,0,Africa
05/05/2020,Madagascar,151,0,101,50,2,0,2,Africa
05/05/2020,Malawi,41,3,9,29,0,0,0,Africa
05/05/2020,Mali,612,32,228,352,32,3,5,Africa
05/05/2020,Mauritania,8,1,6,1,0,0,0,Africa
05/05/2020,Mauritius,332,10,319,3,0,0,3,Africa
05/05/2020,Mozambique,81,0,0,81,1,0,0,Africa
05/05/2020,Namibia,16,0,8,8,0,0,0,Africa
05/05/2020,Niger,763,38,543,182,8,1,9,Africa
05/05/2020,Nigeria,2950,98,481,2371,148,5,64,Africa
05/05/2020,Rwanda,261,0,129,132,0,0,1,Africa
05/05/2020,Sao Tome And Principe,174,3,4,167,151,0,0,Africa
05/05/2020,Senegal,1329,11,470,848,58,1,55,Africa
05/05/2020,Seychelles,11,0,8,3,0,0,2,Africa
05/05/2020,Sierra Leone,199,11,43,145,21,2,6,Africa
05/05/2020,South Africa,7572,148,2746,4678,352,10,0,Africa
05/05/2020,South Sudan,52,0,0,52,6,0,0,Africa
05/05/2020,Tanzania,480,16,167,297,0,0,0,Africa
05/05/2020,Togo,128,9,74,45,2,0,0,Africa
05/05/2020,Uganda,98,0,55,43,1,0,0,Africa
05/05/2020,Western Sahara,6,0,5,1,0,0,0,Africa
05/05/2020,Zambia,138,3,92,43,1,0,14,Africa
05/05/2020,Zimbabwe,34,4,5,25,0,0,0,Africa
06/05/2020,Algeria,4997,476,2197,2324,159,6,130,Africa
06/05/2020,Angola,36,2,11,23,0,0,0,Africa
06/05/2020,Benin,96,2,50,44,0,0,0,Africa
06/05/2020,Botswana,23,1,8,14,0,0,0,Africa
06/05/2020,Burkina Faso,729,48,555,126,41,0,7,Africa
06/05/2020,Burundi,15,1,7,7,0,0,0,Africa
06/05/2020,Cabo Verde,191,2,38,151,5,0,1,Africa
06/05/2020,Cameroon,2265,108,1000,1157,161,44,47,Africa
06/05/2020,Central African Republic,94,0,10,84,9,0,0,Africa
06/05/2020,Chad,170,17,43,110,0,0,0,Africa
06/05/2020,Comoros,8,1,0,7,5,1,0,Africa
06/05/2020,Congo Brazzaville,264,10,30,224,28,0,4,Africa
06/05/2020,Congo Kinshasa,797,35,92,670,92,1,2,Africa
06/05/2020,Cote Divoire,1516,18,721,777,52,0,20,Africa
06/05/2020,Equatorial Guinea,439,4,13,422,124,1,0,Africa
06/05/2020,Eritrea,39,0,30,9,0,0,0,Africa
06/05/2020,Eswatini,123,2,12,109,4,1,0,Africa
06/05/2020,Ethiopia,162,4,93,65,17,0,2,Africa
06/05/2020,Gabon,397,6,93,298,0,0,0,Africa
06/05/2020,Gambia,17,1,9,7,0,0,0,Africa
06/05/2020,Ghana,3091,18,294,2779,372,0,0,Africa
06/05/2020,Guinea,1856,11,597,1248,45,1,99,Africa
06/05/2020,Guineabissau,475,2,24,449,62,1,5,Africa
06/05/2020,Kenya,582,26,190,366,47,2,8,Africa
06/05/2020,Lesotho,0,0,0,0,0,0,0,Africa
06/05/2020,Liberia,178,20,75,83,8,0,17,Africa
06/05/2020,Madagascar,158,0,101,57,7,0,0,Africa
06/05/2020,Malawi,43,3,9,31,2,0,0,Africa
06/05/2020,Mali,631,32,261,338,19,0,33,Africa
06/05/2020,Mauritania,8,1,6,1,0,0,0,Africa
06/05/2020,Mauritius,332,10,320,2,0,0,1,Africa
06/05/2020,Mozambique,81,0,0,81,0,0,0,Africa
06/05/2020,Namibia,16,0,8,8,0,0,0,Africa
06/05/2020,Niger,770,38,561,171,7,0,18,Africa
06/05/2020,Nigeria,3145,103,534,2508,195,5,53,Africa
06/05/2020,Rwanda,268,0,130,138,7,0,1,Africa
06/05/2020,Sao Tome And Principe,174,3,4,167,0,0,0,Africa
06/05/2020,Senegal,1433,12,493,928,104,1,23,Africa
06/05/2020,Seychelles,11,0,8,3,0,0,0,Africa
06/05/2020,Sierra Leone,225,14,54,157,26,3,11,Africa
06/05/2020,South Africa,7808,153,3153,4502,236,5,407,Africa
06/05/2020,South Sudan,58,0,0,58,6,0,0,Africa
06/05/2020,Tanzania,480,16,167,297,0,0,0,Africa
06/05/2020,Togo,128,9,77,42,0,0,3,Africa
06/05/2020,Uganda,100,0,55,45,2,0,0,Africa
06/05/2020,Western Sahara,6,0,5,1,0,0,0,Africa
06/05/2020,Zambia,146,4,101,41,8,1,9,Africa
06/05/2020,Zimbabwe,34,4,5,25,0,0,0,Africa
07/05/2020,Algeria,5182,483,2323,2376,185,7,126,Africa
07/05/2020,Angola,36,2,11,23,0,0,0,Africa
07/05/2020,Benin,140,2,53,85,44,0,3,Africa
07/05/2020,Botswana,23,1,9,13,0,0,1,Africa
07/05/2020,Burkina Faso,736,48,562,126,7,0,7,Africa
07/05/2020,Burundi,15,1,7,7,0,0,0,Africa
07/05/2020,Cabo Verde,218,2,38,178,27,0,0,Africa
07/05/2020,Cameroon,2267,108,1002,1157,2,0,2,Africa
07/05/2020,Central African Republic,94,0,10,84,0,0,0,Africa
07/05/2020,Chad,253,27,50,176,83,10,7,Africa
07/05/2020,Comoros,8,1,0,7,0,0,0,Africa
07/05/2020,Congo Brazzaville,264,10,30,224,0,0,0,Africa
07/05/2020,Congo Kinshasa,863,36,103,724,66,1,11,Africa
07/05/2020,Cote Divoire,1571,20,742,809,55,2,21,Africa
07/05/2020,Equatorial Guinea,439,4,13,422,0,0,0,Africa
07/05/2020,Eritrea,39,0,30,9,0,0,0,Africa
07/05/2020,Eswatini,153,2,12,139,30,0,0,Africa
07/05/2020,Ethiopia,191,4,93,94,29,0,0,Africa
07/05/2020,Gabon,504,8,110,386,107,2,17,Africa
07/05/2020,Gambia,18,1,9,8,1,0,0,Africa
07/05/2020,Ghana,3091,18,303,2770,0,0,9,Africa
07/05/2020,Guinea,1927,11,629,1287,71,0,32,Africa
07/05/2020,Guineabissau,564,2,25,537,89,0,1,Africa
07/05/2020,Kenya,607,29,197,381,25,3,7,Africa
07/05/2020,Lesotho,0,0,0,0,0,0,0,Africa
07/05/2020,Liberia,189,20,79,90,11,0,4,Africa
07/05/2020,Madagascar,193,0,101,92,35,0,0,Africa
07/05/2020,Malawi,43,3,14,26,0,0,5,Africa
07/05/2020,Mali,650,32,271,347,19,0,10,Africa
07/05/2020,Mauritania,8,1,6,1,0,0,0,Africa
07/05/2020,Mauritius,332,10,320,2,0,0,0,Africa
07/05/2020,Mozambique,81,0,0,81,0,0,0,Africa
07/05/2020,Namibia,16,0,9,7,0,0,1,Africa
07/05/2020,Niger,781,42,586,153,11,4,25,Africa
07/05/2020,Nigeria,3526,107,601,2818,381,4,67,Africa
07/05/2020,Rwanda,271,0,133,138,3,0,3,Africa
07/05/2020,Sao Tome And Principe,187,4,4,179,13,1,0,Africa
07/05/2020,Senegal,1492,13,562,917,59,1,69,Africa
07/05/2020,Seychelles,11,0,8,3,0,0,0,Africa
07/05/2020,Sierra Leone,231,16,54,161,6,2,0,Africa
07/05/2020,South Africa,8232,161,3153,4918,424,8,0,Africa
07/05/2020,South Sudan,74,0,0,74,16,0,0,Africa
07/05/2020,Tanzania,480,16,167,297,0,0,0,Africa
07/05/2020,Togo,135,9,85,41,7,0,8,Africa
07/05/2020,Uganda,101,0,55,46,1,0,0,Africa
07/05/2020,Western Sahara,6,0,5,1,0,0,0,Africa
07/05/2020,Zambia,153,4,103,46,7,0,2,Africa
07/05/2020,Zimbabwe,34,4,5,25,0,0,0,Africa
08/05/2020,Algeria,5369,488,2467,2414,187,5,144,Africa
08/05/2020,Angola,43,2,11,30,7,0,0,Africa
08/05/2020,Benin,242,2,62,178,102,0,9,Africa
08/05/2020,Botswana,23,1,9,13,0,0,0,Africa
08/05/2020,Burkina Faso,744,48,566,130,8,0,4,Africa
08/05/2020,Burundi,15,1,7,7,0,0,0,Africa
08/05/2020,Cabo Verde,230,2,44,184,12,0,6,Africa
08/05/2020,Cameroon,2267,108,1002,1157,0,0,0,Africa
08/05/2020,Central African Republic,143,0,10,133,49,0,0,Africa
08/05/2020,Chad,260,28,50,182,7,1,0,Africa
08/05/2020,Comoros,8,1,0,7,0,0,0,Africa
08/05/2020,Congo Brazzaville,274,10,33,231,10,0,3,Africa
08/05/2020,Congo Kinshasa,937,39,130,768,74,3,27,Africa
08/05/2020,Cote Divoire,1602,20,754,828,31,0,12,Africa
08/05/2020,Equatorial Guinea,439,4,13,422,0,0,0,Africa
08/05/2020,Eritrea,39,0,37,2,0,0,7,Africa
08/05/2020,Eswatini,159,2,12,145,6,0,0,Africa
08/05/2020,Ethiopia,194,4,95,95,3,0,2,Africa
08/05/2020,Gabon,620,8,110,502,116,0,0,Africa
08/05/2020,Gambia,20,1,9,10,2,0,0,Africa
08/05/2020,Ghana,4012,18,323,3671,921,0,20,Africa
08/05/2020,Guinea,2009,11,663,1335,82,0,34,Africa
08/05/2020,Guineabissau,594,2,25,567,30,0,0,Africa
08/05/2020,Kenya,621,29,202,390,14,0,5,Africa
08/05/2020,Lesotho,0,0,0,0,0,0,0,Africa
08/05/2020,Liberia,199,20,79,100,10,0,0,Africa
08/05/2020,Madagascar,193,0,101,92,0,0,0,Africa
08/05/2020,Malawi,43,3,14,26,0,0,0,Africa
08/05/2020,Mali,668,35,285,348,18,3,14,Africa
08/05/2020,Mauritania,8,1,6,1,0,0,0,Africa
08/05/2020,Mauritius,332,10,320,2,0,0,0,Africa
08/05/2020,Mozambique,82,0,0,82,1,0,0,Africa
08/05/2020,Namibia,16,0,9,7,0,0,0,Africa
08/05/2020,Niger,795,44,600,151,14,2,14,Africa
08/05/2020,Nigeria,3912,117,679,3116,386,10,78,Africa
08/05/2020,Rwanda,273,0,136,137,2,0,3,Africa
08/05/2020,Sao Tome And Principe,208,5,4,199,21,1,0,Africa
08/05/2020,Senegal,1551,13,611,927,59,0,49,Africa
08/05/2020,Seychelles,11,0,8,3,0,0,0,Africa
08/05/2020,Sierra Leone,257,17,54,186,26,1,0,Africa
08/05/2020,South Africa,8895,178,3153,5564,663,17,0,Africa
08/05/2020,South Sudan,120,0,2,118,46,0,2,Africa
08/05/2020,Tanzania,509,21,183,305,29,5,16,Africa
08/05/2020,Togo,145,10,85,50,10,1,0,Africa
08/05/2020,Uganda,101,0,55,46,0,0,0,Africa
08/05/2020,Western Sahara,6,0,5,1,0,0,0,Africa
08/05/2020,Zambia,167,4,111,52,14,0,8,Africa
08/05/2020,Zimbabwe,34,4,9,21,0,0,4,Africa
09/05/2020,Algeria,5558,494,2546,2518,189,6,79,Africa
09/05/2020,Angola,43,2,13,28,0,0,2,Africa
09/05/2020,Benin,284,2,62,220,42,0,0,Africa
09/05/2020,Botswana,23,1,12,10,0,0,3,Africa
09/05/2020,Burkina Faso,748,48,569,131,4,0,3,Africa
09/05/2020,Burundi,15,1,7,7,0,0,0,Africa
09/05/2020,Cabo Verde,236,2,56,178,6,0,12,Africa
09/05/2020,Cameroon,2274,108,1232,934,7,0,230,Africa
09/05/2020,Central African Republic,143,0,10,133,0,0,0,Africa
09/05/2020,Chad,322,31,53,238,62,3,3,Africa
09/05/2020,Comoros,11,1,0,10,3,0,0,Africa
09/05/2020,Congo Brazzaville,274,10,33,231,0,0,0,Africa
09/05/2020,Congo Kinshasa,937,39,130,768,0,0,0,Africa
09/05/2020,Cote Divoire,1667,21,769,877,65,1,15,Africa
09/05/2020,Equatorial Guinea,439,4,13,422,0,0,0,Africa
09/05/2020,Eritrea,39,0,37,2,0,0,0,Africa
09/05/2020,Eswatini,163,2,14,147,4,0,2,Africa
09/05/2020,Ethiopia,210,5,97,108,16,1,2,Africa
09/05/2020,Gabon,661,8,110,543,41,0,0,Africa
09/05/2020,Gambia,20,1,9,10,0,0,0,Africa
09/05/2020,Ghana,4263,22,378,3863,251,4,55,Africa
09/05/2020,Guinea,2042,11,698,1333,33,0,35,Africa
09/05/2020,Guineabissau,641,3,25,613,47,1,0,Africa
09/05/2020,Kenya,649,30,207,412,28,1,5,Africa
09/05/2020,Lesotho,0,0,0,0,0,0,0,Africa
09/05/2020,Liberia,199,20,79,100,0,0,0,Africa
09/05/2020,Madagascar,193,0,101,92,0,0,0,Africa
09/05/2020,Malawi,56,3,14,39,13,0,0,Africa
09/05/2020,Mali,692,37,298,357,24,2,13,Africa
09/05/2020,Mauritania,8,1,6,1,0,0,0,Africa
09/05/2020,Mauritius,332,10,320,2,0,0,0,Africa
09/05/2020,Mozambique,87,0,0,87,5,0,0,Africa
09/05/2020,Namibia,16,0,10,6,0,0,1,Africa
09/05/2020,Niger,815,45,617,153,20,1,17,Africa
09/05/2020,Nigeria,4151,128,745,3278,239,11,66,Africa
09/05/2020,Rwanda,280,0,140,140,7,0,4,Africa
09/05/2020,Sao Tome And Principe,208,5,4,199,0,0,0,Africa
09/05/2020,Senegal,1634,17,643,974,83,4,32,Africa
09/05/2020,Seychelles,11,0,8,3,0,0,0,Africa
09/05/2020,Sierra Leone,291,18,58,215,34,1,4,Africa
09/05/2020,South Africa,9420,186,3983,5251,525,8,830,Africa
09/05/2020,South Sudan,120,0,2,118,0,0,0,Africa
09/05/2020,Tanzania,509,21,183,305,0,0,0,Africa
09/05/2020,Togo,153,10,87,56,8,0,2,Africa
09/05/2020,Uganda,116,0,55,61,15,0,0,Africa
09/05/2020,Western Sahara,6,0,5,1,0,0,0,Africa
09/05/2020,Zambia,252,7,112,133,85,3,1,Africa
09/05/2020,Zimbabwe,35,4,9,22,1,0,0,Africa
10/05/2020,Algeria,5723,502,2678,2543,165,8,132,Africa
10/05/2020,Angola,45,2,13,30,2,0,0,Africa
10/05/2020,Benin,319,2,62,255,35,0,0,Africa
10/05/2020,Botswana,23,1,12,10,0,0,0,Africa
10/05/2020,Burkina Faso,751,49,577,125,3,1,8,Africa
10/05/2020,Burundi,15,1,7,7,0,0,0,Africa
10/05/2020,Cabo Verde,246,2,56,188,10,0,0,Africa
10/05/2020,Cameroon,2579,114,1465,1000,305,6,233,Africa
10/05/2020,Central African Republic,143,0,10,133,0,0,0,Africa
10/05/2020,Chad,322,31,53,238,0,0,0,Africa
10/05/2020,Comoros,11,1,0,10,0,0,0,Africa
10/05/2020,Congo Brazzaville,274,10,33,231,0,0,0,Africa
10/05/2020,Congo Kinshasa,991,41,136,814,54,2,6,Africa
10/05/2020,Cote Divoire,1700,21,794,885,33,0,25,Africa
10/05/2020,Equatorial Guinea,439,4,13,422,0,0,0,Africa
10/05/2020,Eritrea,39,0,37,2,0,0,0,Africa
10/05/2020,Eswatini,172,2,27,143,9,0,13,Africa
10/05/2020,Ethiopia,239,5,99,135,29,0,2,Africa
10/05/2020,Gabon,661,8,110,543,0,0,0,Africa
10/05/2020,Gambia,20,1,9,10,0,0,0,Africa
10/05/2020,Ghana,4263,22,378,3863,0,0,0,Africa
10/05/2020,Guinea,2146,11,714,1421,104,0,16,Africa
10/05/2020,Guineabissau,726,3,26,697,85,0,1,Africa
10/05/2020,Kenya,672,32,239,401,23,2,32,Africa
10/05/2020,Lesotho,0,0,0,0,0,0,0,Africa
10/05/2020,Liberia,199,20,79,100,0,0,0,Africa
10/05/2020,Madagascar,193,0,101,92,0,0,0,Africa
10/05/2020,Malawi,56,3,14,39,0,0,0,Africa
10/05/2020,Mali,704,38,351,315,12,1,53,Africa
10/05/2020,Mauritania,8,1,6,1,0,0,0,Africa
10/05/2020,Mauritius,332,10,320,2,0,0,0,Africa
10/05/2020,Mozambique,91,0,0,91,4,0,0,Africa
10/05/2020,Namibia,16,0,11,5,0,0,1,Africa
10/05/2020,Niger,821,46,624,151,6,1,7,Africa
10/05/2020,Nigeria,4399,143,778,3478,248,15,33,Africa
10/05/2020,Rwanda,284,0,140,144,4,0,0,Africa
10/05/2020,Sao Tome And Principe,208,5,4,199,0,0,0,Africa
10/05/2020,Senegal,1709,19,650,1040,75,2,7,Africa
10/05/2020,Seychelles,11,0,10,1,0,0,2,Africa
10/05/2020,Sierra Leone,307,18,67,222,16,0,9,Africa
10/05/2020,South Africa,10015,194,4173,5648,595,8,190,Africa
10/05/2020,South Sudan,120,0,2,118,0,0,0,Africa
10/05/2020,Tanzania,509,21,183,305,0,0,0,Africa
10/05/2020,Togo,174,11,89,74,21,1,2,Africa
10/05/2020,Uganda,121,0,55,66,5,0,0,Africa
10/05/2020,Western Sahara,6,0,5,1,0,0,0,Africa
10/05/2020,Zambia,267,7,117,143,15,0,5,Africa
10/05/2020,Zimbabwe,36,4,9,23,1,0,0,Africa
11/05/2020,Algeria,5891,507,2841,2543,168,5,163,Africa
11/05/2020,Angola,45,2,13,30,0,0,0,Africa
11/05/2020,Benin,319,2,62,255,0,0,0,Africa
11/05/2020,Botswana,24,1,12,11,1,0,0,Africa
11/05/2020,Burkina Faso,760,50,584,126,9,1,7,Africa
11/05/2020,Burundi,15,1,7,7,0,0,0,Africa
11/05/2020,Cabo Verde,260,2,58,200,14,0,2,Africa
11/05/2020,Cameroon,2689,125,1524,1040,110,11,59,Africa
11/05/2020,Central African Republic,143,0,10,133,0,0,0,Africa
11/05/2020,Chad,322,31,53,238,0,0,0,Africa
11/05/2020,Comoros,11,1,0,10,0,0,0,Africa
11/05/2020,Congo Brazzaville,333,11,53,269,59,1,20,Africa
11/05/2020,Congo Kinshasa,1024,41,141,842,33,0,5,Africa
11/05/2020,Cote Divoire,1730,21,818,891,30,0,24,Africa
11/05/2020,Equatorial Guinea,439,4,13,422,0,0,0,Africa
11/05/2020,Eritrea,39,0,38,1,0,0,1,Africa
11/05/2020,Eswatini,175,2,28,145,3,0,1,Africa
11/05/2020,Ethiopia,250,5,105,140,11,0,6,Africa
11/05/2020,Gabon,802,9,127,666,141,1,17,Africa
11/05/2020,Gambia,22,1,10,11,2,0,1,Africa
11/05/2020,Ghana,4700,22,494,4184,437,0,116,Africa
11/05/2020,Guinea,2146,11,714,1421,0,0,0,Africa
